ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
07280;2013-09-22T23:00:00+02:00;102680;60;1;350;2.6;288.45;285.55;83;55000;0;;;;;;;;;99980;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-09-23T14:00:00+02:00;102290;-160;6;20;3.6;293.35;286.35;64;60000;0;;;;;;;;;99640;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-10-25T08:00:00+02:00;101500;20;3;330;0.5;284.15;283.65;97;9000;0;;;100;;;;;;98790;;;;281.550000;;284.750000;;280.150000;;;;1.000000;-10;2;0.000000;;;0.0;0.2;;0.2;0.4;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-10-20T14:00:00+02:00;101690;-20;8;190;2.1;289.45;287.85;90;24000;0;;;;;;;;;99030;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.6;5.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-10-28T16:00:00+01:00;101150;210;1;230;5.7;288.25;284.45;78;60000;0;;;100;;800;;;;98490;;;;;;;;;;;;15.900000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1116.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-11-23T16:00:00+01:00;101300;-10;6;360;8.2;278.65;275.45;80;40000;0;;;100;;450;;;;98540;;;;;;;;;;;;12.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1112.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-11-20T16:00:00+01:00;100940;-20;6;290;3.1;277.45;273.05;73;60000;0;;;100;;800;;;;98170;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-06-06T02:00:00+02:00;101600;40;1;310;2.1;287.65;284.45;81;45000;0;;;;;;;;;98920;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-06-07T02:00:00+02:00;101760;40;1;350;2.6;289.05;283.35;69;50000;0;;;;;;;;;99090;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-06-23T17:00:00+02:00;101920;-20;8;220;5.7;291.95;281.35;50;60000;0;;;100;;1750;;;;99270;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-06-26T05:00:00+02:00;102830;-40;6;350;1.5;281.85;280.15;89;30000;0;;;;;;;;;100060;;;;;;;;;;;;2.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-07-29T02:00:00+02:00;101640;110;1;260;1.5;290.45;289.85;96;10000;0;;;90;;800;;;;98990;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-08-25T08:00:00+02:00;101390;20;2;210;1.5;286.85;284.75;87;60000;0;;;75;;1750;;;;98710;;;;286.350000;;293.850000;;286.150000;;;;3.600000;-10;0;0.000000;;;0.0;0.0;;0.0;17.3;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-08-23T02:00:00+02:00;101550;-30;8;330;1.5;290.45;284.25;67;40000;0;;;;;;;;;98900;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-08-26T14:00:00+02:00;101350;-20;8;310;1.0;287.85;286.35;91;3500;58;;;100;;250;;;;98680;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.2;0.6;0.6;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;58
07280;2013-08-30T14:00:00+02:00;102030;-20;7;70;1.5;297.15;284.85;46;30000;0;;;;;;;;;99420;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-10-10T20:00:00+02:00;101470;10;3;300;4.6;281.05;278.65;85;7000;63;;;100;;800;;;;98730;;;;281.050000;;285.250000;;;;;;7.200000;-10;;0.000000;;;2.0;2.0;;2.0;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;63
07280;2013-10-11T11:00:00+02:00;101390;130;1;240;2.6;281.55;278.85;83;50000;0;;;100;;800;;;;98650;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.2;0.6;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-10-06T05:00:00+02:00;102310;-50;8;320;2.1;286.95;286.05;94;11000;61;;;100;;800;;;;99610;;;;;;;;;;;;3.100000;-10;;;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-10-12T17:00:00+02:00;101620;-70;5;130;3.6;282.75;276.75;66;16000;61;;;100;;450;;;;98890;;;;;;;;;;;;11.800000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1112.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;61
07280;2013-10-04T14:00:00+02:00;101830;-10;8;170;3.6;291.55;288.95;85;19000;0;;;100;;800;;;;99180;;;;;;;;;;;;7.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-10-17T11:00:00+02:00;102190;50;1;200;0.5;286.55;284.05;85;45000;0;;;;;1250;;;;99480;;;;;;;;;;;;2.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-10-18T05:00:00+02:00;101990;-80;7;320;2.6;279.45;278.75;95;19000;0;;;;;;;;;99220;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-10-15T20:00:00+02:00;101200;10;3;210;5.1;286.85;284.75;87;16000;60;;;100;;2250;;;;98520;;;;284.850000;;290.350000;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;60
07280;2013-06-16T14:00:00+02:00;101410;-160;8;210;2.1;298.45;288.75;55;60000;0;;;;;;;;;98830;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-06-17T05:00:00+02:00;101140;-90;6;200;0.5;288.15;284.95;81;55000;0;;;;;;;;;98480;;;;;;;;;;;;2.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-06-30T14:00:00+02:00;102380;-80;7;340;2.1;294.05;281.35;44;60000;0;;;;;1750;;;;99730;;;;;;;;;;;;5.700000;-10;;;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-07-16T23:00:00+02:00;101970;80;2;360;3.6;295.65;285.55;53;35000;0;;;;;;;;;99350;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-07-17T14:00:00+02:00;101910;-60;6;340;1.5;302.05;286.35;38;40000;0;;;90;;;;;;99350;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-09-13T14:00:00+02:00;102270;-40;7;180;3.6;292.65;285.65;64;30000;0;;;;;800;;;;99620;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-09-10T08:00:00+02:00;101760;60;3;260;2.6;287.45;284.25;81;55000;0;;;100;;800;;;;99070;;;;287.250000;;289.850000;;287.150000;;;;4.600000;-10;1;0.000000;;;0.0;0.0;;0.0;0.2;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-09-05T23:00:00+02:00;101180;10;0;320;1.0;291.55;286.85;74;30000;0;;;;;;;;;98550;;;;;;;;;;;;1.000000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-09-04T17:00:00+02:00;101820;-200;7;160;1.5;302.05;287.45;41;40000;0;;;;;;;;;99260;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-09-02T23:00:00+02:00;102800;120;1;350;2.1;288.45;278.35;51;60000;0;;;;;;;;;100090;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-09-17T11:00:00+02:00;101220;90;1;240;5.7;285.75;280.65;71;35000;0;;;100;;450;;;;98530;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-11-18T07:00:00+01:00;101460;-150;6;300;1.5;275.75;275.15;96;400;45;;;101;;;62;61;60;98660;;;;275.750000;;277.750000;;275.150000;;;;3.100000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;45
07280;2013-11-12T13:00:00+01:00;102730;-110;8;60;0.5;278.95;275.25;77;11000;0;;;;;150;;;;99930;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-01-24T13:00:00+01:00;101040;100;1;40;5.7;274.95;270.95;75;19000;0;;;100;;800;;;;98240;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-04-03T23:00:00+02:00;100670;20;2;30;3.1;278.85;272.75;65;8000;0;;;;;;;;;97920;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-04-05T05:00:00+02:00;100160;-10;5;360;4.1;279.05;273.35;67;6000;0;;;90;;;;;;97430;;;;;;;;;;;;5.700000;-10;;;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;0
07280;2013-04-27T17:00:00+02:00;100910;20;2;360;3.1;277.85;276.15;89;10000;63;;;100;;450;;;;98150;;;;;;;;;;;;6.200000;-10;;0.000000;;;2.0;9.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;63
07280;2013-05-24T17:00:00+02:00;101300;10;3;240;7.2;279.75;277.05;83;10000;60;;;100;;1250;;;;98550;;;;;;;;;;;;10.300000;-10;;;;;0.2;0.2;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;60
07280;2013-05-28T11:00:00+02:00;100340;-110;7;190;5.7;289.05;283.35;69;25000;0;;;75;;800;;;;97700;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-05-29T02:00:00+02:00;100650;10;0;180;2.1;281.65;280.75;94;35000;0;;;100;;1250;;;;97940;;;;;;;;;;;;4.600000;-10;;;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-01-07T22:00:00+01:00;102930;10;1;20;1.0;277.45;275.35;86;17000;0;;;100;;450;;;;100110;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-01-08T16:00:00+01:00;102920;-80;6;330;0.5;276.05;274.25;88;8000;0;;;100;;250;;;;100090;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-01-12T01:00:00+01:00;102000;-30;8;200;2.6;275.15;273.35;88;12000;0;;;100;;800;;;;99180;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-01-13T13:00:00+01:00;101250;-30;8;30;2.1;276.85;275.55;91;5000;0;;;100;;250;;;;98470;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-01-10T13:00:00+01:00;101840;-140;8;190;4.6;275.75;275.35;97;10000;60;;;100;8;150;36;61;60;99030;;;;;;;;;;;;7.200000;-10;;;;;0.0;0.0;0.4;;;710.000000;1107.000000;;;8;7;150;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;60
07280;2013-01-10T19:00:00+01:00;101540;-130;6;190;4.1;276.25;275.85;97;5000;61;;;100;;80;;;;98750;;;;274.050000;;276.250000;;;;;;6.200000;-10;;0.000000;;;0.4;2.0;;4.0;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;61
07280;2013-01-21T04:00:00+01:00;99950;40;2;170;2.1;272.65;272.05;95;3800;10;;;100;;800;;;;97160;;;;;;;;;;;;3.600000;-10;13;;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;10
07280;2013-01-18T10:00:00+01:00;101020;-160;8;20;2.6;268.65;266.65;84;5000;0;;;75;;;;;;98160;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-03-13T22:00:00+01:00;101080;210;2;360;3.6;272.05;266.85;64;12000;0;;;100;;800;;;;98250;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-03-24T10:00:00+01:00;100580;20;0;10;4.1;277.75;275.15;83;4100;10;;;100;;450;;;;97830;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.4;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;10
07280;2013-03-22T16:00:00+01:00;100520;-230;7;30;4.1;287.45;275.35;44;19000;0;;;;;;;;;97860;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-04-03T02:00:00+02:00;100900;100;2;340;3.6;275.15;270.05;69;10000;0;;;;;;;;;98110;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-01-02T19:00:00+01:00;103230;220;2;340;1.0;275.85;275.15;95;8000;0;;;100;;1250;;;;100390;;;;271.750000;;279.950000;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-02-09T19:00:00+01:00;101990;20;3;90;1.0;272.25;268.35;72;40000;0;;;75;;1250;;;;99140;;;;268.550000;;277.250000;;;;;;2.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-02-14T16:00:00+01:00;101990;-220;7;200;4.6;273.05;270.55;81;4300;66;;;100;;450;;;;99150;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;66
07280;2013-02-15T01:00:00+01:00;101750;0;5;190;2.1;273.55;272.95;96;1500;10;;;100;;80;;;;98920;;;;;;;;;;;;4.100000;-10;;;;;0.0;0.0;0.8;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;10
07280;2013-02-14T04:00:00+01:00;102540;-90;6;340;1.5;267.35;265.35;84;7000;0;;;100;;;;;;99620;;;;;;;;;;;;2.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-04-13T17:00:00+02:00;102130;-40;8;190;4.6;289.85;276.85;42;60000;0;;;90;;;;;;99450;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-04-22T02:00:00+02:00;101880;-70;6;130;1.0;281.55;278.65;82;10000;0;;;100;;1750;;;;99130;;;;;;;;;;;;1.000000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-04-24T20:00:00+02:00;102520;-20;5;130;2.1;290.85;282.75;59;60000;0;;;;;;;;;99840;;;;281.350000;;294.850000;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;0
07280;2013-06-06T08:00:00+02:00;101750;100;1;20;0.5;288.15;285.45;84;29000;0;;;;;;;;;99070;;;;283.350000;;296.850000;;281.150000;;;;2.100000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-07-04T17:00:00+02:00;102370;40;3;350;1.5;295.15;285.15;53;55000;0;;;90;;1750;;;;99740;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-05T02:00:00+02:00;102680;60;3;350;2.1;290.85;287.15;79;45000;0;;;100;;1250;;;;100000;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-06T11:00:00+02:00;102490;-20;8;40;5.1;295.75;288.55;64;35000;0;;;;;;;;;99860;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-07-07T02:00:00+02:00;102490;20;1;360;3.1;291.45;287.35;77;24000;0;;;;;;;;;99820;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-06-10T11:00:00+02:00;101220;90;1;350;2.1;291.45;286.35;72;60000;0;;;100;;800;;;;98590;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-07-18T11:00:00+02:00;101920;30;1;20;4.1;296.85;288.05;58;40000;0;;;;;;;;;99320;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-09-17T05:00:00+02:00;101120;70;1;190;2.6;279.75;278.55;92;60000;0;;;;;;;;;98370;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-10-22T23:00:00+02:00;100550;80;3;180;5.7;294.45;287.15;63;35000;0;;;100;;;;;;97960;;;;;;;;;;;;11.800000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1112.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-10-19T14:00:00+02:00;101290;-100;8;180;6.2;294.35;288.65;70;21000;0;;;75;;800;;;;98680;;;;;;;;;;;;10.300000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-11-29T22:00:00+01:00;102370;-210;6;200;5.7;276.95;275.95;93;3800;10;;;100;;150;;;;99560;;;;;;;;;;;;8.200000;-10;;;;;0.0;0.0;;;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;10
07280;2013-11-22T10:00:00+01:00;100530;120;3;350;5.1;274.95;273.75;92;10000;68;;;100;;250;;;;97750;;;;;;;;;;;;9.800000;-10;;0.000000;;;0.8;2.0;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;68
07280;2013-06-28T05:00:00+02:00;102320;-130;8;0;0.0;281.95;280.85;93;16000;0;;;100;;2250;;;;99560;;;;;;;;;;;;2.600000;-10;;;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-06-24T05:00:00+02:00;102170;60;2;290;3.6;286.05;281.75;75;55000;0;;;100;;1250;;;;99460;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-06-24T20:00:00+02:00;102530;60;2;290;2.6;288.05;281.55;65;60000;0;;;100;;1750;;;;99830;;;;285.450000;;289.750000;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-06-22T05:00:00+02:00;102020;-50;7;200;0.5;284.65;283.55;93;30000;0;;;90;;1750;;;;99300;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-06-26T17:00:00+02:00;102790;-50;6;10;4.1;292.05;279.15;43;50000;0;;;75;;1750;;;;100110;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-06-23T05:00:00+02:00;101790;20;3;250;4.6;288.35;283.35;72;60000;0;;;100;;800;;;;99110;;;;;;;;;;;;9.800000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-08-01T14:00:00+02:00;101370;-160;8;160;5.1;303.15;290.95;48;27000;0;;;;;;;;;98840;;;;;;;;;;;;9.800000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-08-01T20:00:00+02:00;101210;-40;6;170;3.1;303.35;289.05;42;35000;0;;;;;;;;;98680;;;;291.950000;;305.350000;;;;;;7.700000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-08-04T14:00:00+02:00;102090;-30;8;10;2.6;300.15;289.75;53;40000;0;;;90;;1250;;;;99510;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
